row,anon_student_id,problem_hierarchy,problem_name,problem_view,step_name,step_start_time,first_transaction_time,correct_transaction_time,step_end_time,step_duration,correct_step_duration,error_step_duration,correct_first_attempt,incorrects,hints,corrects,KC,opportunity
206929,LM96hW22T2,"Unit CTA1_10, Section CTA1_10-3",DIST11_SP,1,R3C1,49:35.0,49:40.0,50:24.0,50:24.0,49,,49,0,0,4,1,Define Variable,"130"
207955,LM96hW22T2,"Unit ES_02, Section ES_02-7",EG41,15,16 = y,25:21.0,25:22.0,,25:22.0,1,,1,0,0,1,0,"[SkillRule: Done?; {doneleft; doneright; done no solution; Done No Solution, domain exception; Done No Solution, range exception; done infinite solutions}]","47"
207956,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",L6FB08,2,Point 1.3,21:55.0,22:05.0,,22:05.0,10,,10,0,0,1,0,Correctly placing points,"95"
209748,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",L6FB08,2,Point 1.4,22:05.0,22:16.0,,22:16.0,11,,11,0,0,1,0,Correctly placing points,"96"
204631,LM96hW22T2,"Unit ES_04, Section ES_04-2",EG40,9,-3-(-8) = -8+8x-(-8),29:27.0,29:28.0,29:44.0,29:58.0,31,,31,0,0,4,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]","84"
204632,LM96hW22T2,"Unit CTA1_01, Section CTA1_01-2",BH1T24A,2,R5C1,18:17.0,18:20.0,18:36.0,18:36.0,19,,19,0,0,4,1,"Entering a given~~Convert unit, standard","10~~2"
206936,LM96hW22T2,"Unit CTA1_01, Section CTA1_01-2",BH1T24A,2,R6C1,18:47.0,19:00.0,19:24.0,19:24.0,37,,37,0,2,4,1,"Entering a given~~Convert unit, standard","11~~3"
208728,LM96hW22T2,"Unit ES_02, Section ES_02-7",EG41,16,10 = y,26:23.0,26:24.0,,26:24.0,1,,1,0,0,1,0,"[SkillRule: Done?; {doneleft; doneright; done no solution; Done No Solution, domain exception; Done No Solution, range exception; done infinite solutions}]","48"
209497,LM96hW22T2,"Unit ES_03, Section ES_03-4",EG48A,3,FinalAnswer,14:25.0,14:41.0,14:51.0,16:05.0,58,,58,0,2,1,3,simplify-fractions-sp~~combine-like-terms-sp,"99~~87"
204634,LM96hW22T2,"Unit CTA1_08, Section CTA1_08-3",L5FB02,1,R3C2,07:37.0,07:41.0,08:03.0,08:03.0,26,,26,0,0,4,1,"Using simple numbers~~Using small numbers~~Write expression, positive slope","249~~258~~96"
206938,LM96hW22T2,"Unit CTA1_01, Section CTA1_01-2",BH1T24A,2,R5C2,16:49.0,16:52.0,20:45.0,20:45.0,27,,27,0,1,4,1,"Find Y, Simple~~Using simple numbers~~Using small numbers","10~~14~~14"
210266,LM96hW22T2,"Unit ES_02, Section ES_02-8",EG41,1,7+(x/-8)-7 = 2-7,26:40.0,26:41.0,27:05.0,27:12.0,32,,32,0,0,4,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]","33"
211802,LM96hW22T2,"Unit ES_04, Section ES_04-10",EG57A,6,(5y-40)/-30*-30 = -33*-30,05:43.0,05:56.0,06:04.0,06:20.0,37,,37,0,2,4,2,[SkillRule: Calculate Eliminate Parens; [Typein Skill: Eliminate Parens]],"41"
211291,LM96hW22T2,"Unit ES_07, Section ES_07-2",LIT47A,1,z = (q-n)/(b+c),27:34.0,27:35.0,,27:35.0,1,,1,0,0,1,0,"[SkillRule: Done?; {doneleft; doneright; done no solution; Done No Solution, domain exception; Done No Solution, range exception; done infinite solutions}]","122"
206172,LM96hW22T2,"Unit CTA1_10, Section CTA1_10-3",DIST11_SP,1,R7C1,53:29.0,53:42.0,54:40.0,54:40.0,30,,30,0,3,4,1,"Using small numbers~~Find X, positive slope~~Using difficult numbers","274~~75~~144"
212060,LM96hW22T2,"Unit CTA1_04, Section CTA1_04-2",PERCENT03,1,R7C1,30:52.0,30:53.0,31:21.0,31:21.0,10,,10,0,0,4,1,"Using small numbers~~Find X, Simple~~Using difficult numbers","113~~25~~35"
207198,LM96hW22T2,"Unit ES_07, Section ES_07-3",LIT68,1,g = b*f/6+(4y+h)/3,42:23.0,42:24.0,,42:24.0,1,,1,0,0,1,0,"[SkillRule: Done?; {doneleft; doneright; done no solution; Done No Solution, domain exception; Done No Solution, range exception; done infinite solutions}]","132"
206687,LM96hW22T2,"Unit ES_02, Section ES_02-9",EG44,3,10 = x,40:20.0,40:23.0,,40:23.0,3,,3,0,0,1,0,"[SkillRule: Done?; {doneleft; doneright; done no solution; Done No Solution, domain exception; Done No Solution, range exception; done infinite solutions}]","61"
206945,LM96hW22T2,"Unit ES_02, Section ES_02-6",EG40,5,x = 3/5,52:42.0,52:45.0,,52:45.0,3,,3,0,0,1,0,"[SkillRule: Done?; {doneleft; doneright; done no solution; Done No Solution, domain exception; Done No Solution, range exception; done infinite solutions}]","28"
207969,LM96hW22T2,"Unit ES_02, Section ES_02-8",EG41,1,FinalAnswer,28:06.0,28:08.0,28:17.0,32:31.0,49,,49,0,5,4,6,simplify-fractions-sp~~combine-like-terms-sp~~perform-mult-sp~~perform-mult-r-sp,"47~~52~~49~~8"
210017,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",3-Jan,1,R5C1,24:38.0,24:40.0,25:19.0,25:19.0,12,,12,0,0,4,1,"Using simple numbers~~Using small numbers~~Find X, negative slope","196~~197~~13"
207970,LM96hW22T2,"Unit ES_04, Section ES_04-6",EG55,4,FinalAnswer,01:23.0,01:33.0,01:43.0,03:25.0,54,,54,0,11,1,4,simplify-fractions-sp~~combine-like-terms-sp,"165~~149"
209506,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",3-Jan,1,R6C1,25:19.0,25:20.0,25:34.0,25:34.0,15,,15,0,1,4,1,"Entering a given~~Convert unit, standard","251~~24"
207461,LM96hW22T2,"Unit CTA1_08, Section CTA1_08-3",L5FB02,1,Formula 1 Coeff 0,09:03.0,09:05.0,09:30.0,09:30.0,15,,15,0,4,1,1,Setting the y-intercept,"17"
209254,LM96hW22T2,"Unit ES_02, Section ES_02-10",EG44,10,x = 1,35:01.0,35:03.0,,35:06.0,5,,5,0,1,1,0,"[SkillRule: Done?; {doneleft; doneright; done no solution; Done No Solution, domain exception; Done No Solution, range exception; done infinite solutions}]","78"
211558,LM96hW22T2,"Unit CTA1_08, Section CTA1_08-1",LDEMO_MBGRPH,1,R3C2,30:12.0,30:15.0,30:37.0,30:37.0,25,,25,0,1,4,1,"Using small numbers~~Write expression, positive slope~~Using difficult numbers","242~~84~~124"
207719,LM96hW22T2,"Unit ES_07, Section ES_07-1",LIT49,1,3n-w*n = w,39:47.0,39:53.0,40:07.0,40:07.0,20,,20,0,1,4,1,[SkillRule: Extract to consolidate vars; {factor; factorb; factorc; factord}],"2"
210279,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-1",LDEMO_4QGRPH,1,R7C1,49:06.0,49:09.0,50:14.0,50:14.0,13,,13,0,0,4,1,"Using small numbers~~Find X, positive slope~~Using difficult numbers","168~~23~~85"
205672,LM96hW22T2,"Unit ES_04, Section ES_04-10",EG57A,7,FinalAnswer,13:20.0,13:23.0,13:31.0,17:32.0,50,,50,0,0,4,6,simplify-fractions-sp~~combine-like-terms-sp~~perform-mult-sp~~perform-mult-r-sp,"181~~165~~75~~67"
208744,LM96hW22T2,"Unit ES_01, Section ES_01-8",EG24,3,y = 1/4,39:34.0,39:35.0,,39:48.0,14,,14,0,1,4,0,"[SkillRule: Done?; {doneleft; doneright; done no solution; Done No Solution, domain exception; Done No Solution, range exception; done infinite solutions}]","6"
207721,LM96hW22T2,"Unit ES_03, Section ES_03-5",EG51,1,-8.7 = 9.9x-1.6,18:26.0,18:29.0,18:44.0,18:44.0,18,,18,0,1,4,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: ax+b=c, negative; ax+b=c, negative]","184~~47"
209513,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-1",LDEMO_4QGRPH,1,YLabel,50:21.0,50:25.0,50:46.0,50:46.0,18,,18,0,1,4,1,Labelling the axes,"31"
209769,LM96hW22T2,"Unit CTA1_08, Section CTA1_08-3",12-Jan,1,R3C2,10:18.0,10:23.0,10:39.0,10:39.0,21,,21,0,1,4,1,"Using small numbers~~Write expression, negative slope~~Using difficult numbers","259~~24~~133"
211305,LM96hW22T2,"Unit ES_04, Section ES_04-2",EG40,11,3-8 = 8+3y-8,33:01.0,33:02.0,33:05.0,33:29.0,28,,28,0,0,4,3,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]~~[SkillRule: Consolidate vars with coeff; CLT]","86~~276"
209258,LM96hW22T2,"Unit CTA1_10, Section CTA1_10-3",DISTFB05_SP,2,R6C1,26:12.0,26:17.0,28:12.0,28:12.0,21,,21,0,1,4,1,"Using simple numbers~~Using large numbers~~Find X, positive slope","268~~138~~76"
211818,LM96hW22T2,"Unit CTA1_08, Section CTA1_08-1",LDEMO_MBGRPH,1,Slope Field 1,31:34.0,31:37.0,33:20.0,33:20.0,16,,16,0,3,4,1,Entering the slope,"1"
204651,LM96hW22T2,"Unit ES_07, Section ES_07-2",LIT48A,1,u = 4g,29:43.0,29:46.0,,29:46.0,3,,3,0,0,1,0,"[SkillRule: Done?; {doneleft; doneright; done no solution; Done No Solution, domain exception; Done No Solution, range exception; done infinite solutions}]","123"
207723,LM96hW22T2,"Unit CTA1_01, Section CTA1_01-2",BH1T15B,1,R5C2,32:13.0,32:14.0,33:23.0,33:23.0,56,,56,0,1,4,1,"Find Y, Simple~~Using simple numbers~~Using small numbers","16~~22~~18"
207979,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-1",LDEMO_4QGRPH,1,Point 1.1,50:46.0,50:52.0,,53:32.0,22,,22,0,0,4,0,Correctly placing points,"60"
210027,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",3-Jan,1,Point 1.2,27:23.0,27:43.0,,27:43.0,20,,20,0,0,1,0,Correctly placing points,"98"
207724,LM96hW22T2,"Unit ES_04, Section ES_04-6",EG55A,6,0.05-83.6 = y+83.6-83.6,04:37.0,04:39.0,04:47.0,05:05.0,28,,28,0,0,4,3,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]~~[SkillRule: Consolidate vars, no coeff; CLT]","113~~224"
211308,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-1",LDEMO_4QGRPH,1,xMax,52:24.0,52:27.0,54:10.0,55:10.0,31,,31,0,1,4,3,Changing axis bounds,"44"
206189,LM96hW22T2,"Unit CTA1_10, Section CTA1_10-3",DISTFB05_SP,2,R7C1,28:12.0,28:14.0,29:00.0,29:00.0,18,,18,0,0,4,1,"Using simple numbers~~Using large numbers~~Find X, positive slope","269~~139~~77"
212078,LM96hW22T2,"Unit CTA1_04, Section CTA1_04-2",BH1T32A,1,R7C1,34:22.0,34:23.0,35:06.0,35:06.0,12,,12,0,0,4,1,"Using large numbers~~Find X, positive slope~~Using difficult numbers","93~~11~~38"
204655,LM96hW22T2,"Unit ES_07, Section ES_07-3",LIT70,2,-q*t-q*v = w*r-6t,47:45.0,47:53.0,48:14.0,48:14.0,29,,29,0,0,4,1,[SkillRule: Extract to consolidate vars; {factor; factorb; factorc; factord}],"40"
204911,LM96hW22T2,"Unit CTA1_01, Section CTA1_01-2",BH1T15B,1,R3C2,33:37.0,33:38.0,35:14.0,35:14.0,16.667,,16.667,0,3,1,1,"Using simple numbers~~Using small numbers~~Write expression, positive slope","23~~19~~6"
209775,LM96hW22T2,"Unit CTA1_02, Section CTA1_02-2",BH1T23,1,XLabel,50:28.0,50:39.0,51:08.0,51:08.0,29,,29,0,0,4,1,Labelling the axes,"3"
204912,LM96hW22T2,"Unit ES_04, Section ES_04-2",EG40,12,-5y-8+8 = 4+8,34:26.0,34:28.0,34:38.0,34:49.0,23,,23,0,0,4,3,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]~~[SkillRule: Consolidate vars with coeff; CLT]","87~~278"
204657,LM96hW22T2,"Unit CTA1_02, Section CTA1_02-2",BH1T23,1,YLabel,51:00.0,51:03.0,51:23.0,51:23.0,18,,18,0,1,4,1,Labelling the axes,"4"
205427,LM96hW22T2,"Unit CTA1_01, Section CTA1_01-2",BH1T15B,1,R5C1,36:03.0,36:11.0,36:33.0,36:33.0,30,,30,0,2,4,1,"Entering a given~~Convert unit, standard","16~~4"
207731,LM96hW22T2,"Unit ES_01, Section ES_01-6",EG21,2,2+x = -6,25:01.0,25:08.0,25:17.0,25:17.0,15.999,,15.999,0,0,4,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: Isolate positive; x+a=b, positive]","4~~2"
208499,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-1",LDEMO_4QGRPH,2,Point 1.3,19:15.0,19:26.0,,19:26.0,11,,11,0,0,1,0,Correctly placing points,"63"
211315,LM96hW22T2,"Unit ES_03, Section ES_03-1",EG47A,1,29 = -7x+13-13,37:07.0,37:19.0,37:33.0,39:01.0,32,,32,0,2,4,2,[SkillRule: Consolidate vars with coeff; CLT],"171"
207732,LM96hW22T2,"Unit CTA1_10, Section CTA1_10-3",DISTFB01_SP,1,R5C2,30:27.0,30:32.0,,30:50.0,23,,23,0,2,4,0,Entering a given,"347"
207992,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-1",LDEMO_4QGRPH,2,Point 1.4,19:26.0,19:37.0,,19:37.0,11,,11,0,0,1,0,Correctly placing points,"64"
211320,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-3",BH1T44,1,R5C2,30:23.0,30:24.0,,33:52.0,88,,88,0,3,4,0,"Using simple numbers~~Using large numbers~~Find Y, negative slope","199~~102~~30"
211576,LM96hW22T2,"Unit CTA1_10, Section CTA1_10-3",DISTFB01_SP,1,R6C1,30:50.0,31:01.0,32:20.0,32:20.0,31,,31,0,3,4,1,"Using small numbers~~Find X, positive slope~~Using difficult numbers","276~~78~~146"
212088,LM96hW22T2,"Unit ES_07, Section ES_07-1",LIT51,2,x+m = n*q+r*q,43:53.0,43:55.0,44:13.0,44:13.0,20,,20,0,0,4,1,[SkillRule: Extract to consolidate vars; {factor; factorb; factorc; factord}],"7"
207993,LM96hW22T2,"Unit ES_07, Section ES_07-3",LIT65,2,-k*j-j*r = m*s-g*n,51:22.0,51:27.0,51:39.0,51:39.0,17,,17,0,0,4,1,[SkillRule: Extract to consolidate vars; {factor; factorb; factorc; factord}],"42"
206458,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-3",BH1T44,1,R5C1,29:10.0,29:13.0,34:16.0,34:16.0,57,,57,0,4,4,1,Entering a given,"253"
207738,LM96hW22T2,"Unit ES_02, Section ES_02-4",EG38,1,FinalAnswer,47:37.0,47:39.0,47:46.0,47:46.0,9,,9,0,0,1,1,perform-mult-sp,"40"
209787,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",BH1T20,1,R6C1,20:31.0,20:32.0,20:45.0,20:45.0,14,,14,0,2,4,1,"Entering a given~~Convert unit, standard","221~~22"
211579,LM96hW22T2,"Unit ES_04, Section ES_04-2",EG40,14,-4x-10-(-10) = 5-(-10),37:25.0,37:26.0,37:38.0,37:50.0,25,,25,0,0,4,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]","89"
204924,LM96hW22T2,"Unit ES_07, Section ES_07-1",LIT50,2,k*j-m*k = f*r,44:37.0,44:39.0,44:49.0,44:49.0,12,,12,0,0,4,1,[SkillRule: Extract to consolidate vars; {factor; factorb; factorc; factord}],"8"
206460,LM96hW22T2,"Unit CTA1_02, Section CTA1_02-2",BH1T23,3,Point 1.4,19:08.0,19:29.0,,19:42.0,34,,34,0,0,4,0,Correctly placing points,"9"
211836,LM96hW22T2,"Unit ES_02, Section ES_02-4",EG39C,1,FinalAnswer,47:58.0,47:59.0,48:06.0,48:06.0,8,,8,0,0,1,1,perform-mult-sp,"41"
212092,LM96hW22T2,"Unit ES_07, Section ES_07-2",LIT51A,2,(y+n)/(q+s) = r,33:01.0,33:03.0,,33:03.0,2,,2,0,0,1,0,"[SkillRule: Done?; {doneleft; doneright; done no solution; Done No Solution, domain exception; Done No Solution, range exception; done infinite solutions}]","124"
207485,LM96hW22T2,"Unit ES_07, Section ES_07-3",LIT66,2,-w*y+w*r = s*m+b*g,52:41.0,52:43.0,52:53.0,52:53.0,12,,12,0,0,4,1,[SkillRule: Extract to consolidate vars; {factor; factorb; factorc; factord}],"43"
206206,LM96hW22T2,"Unit ES_02, Section ES_02-10",EG44,12,FinalAnswer,39:50.0,39:51.0,39:56.0,41:08.0,18,,18,0,2,1,3,simplify-fractions-sp~~perform-mult-r-sp,"74~~35"
206462,LM96hW22T2,"Unit CTA1_04, Section CTA1_04-2",BH1T31,1,R7C1,37:56.0,37:58.0,38:46.0,38:46.0,13,,13,0,0,4,1,"Using simple numbers~~Using large numbers~~Find X, positive slope","171~~96~~13"
208766,LM96hW22T2,"Unit ES_02, Section ES_02-4",EG35B,1,FinalAnswer,48:20.0,48:21.0,48:30.0,48:46.0,23,,23,0,0,1,2,perform-mult-sp~~combine-like-terms-whole-sp,"42~~29"
212096,LM96hW22T2,"Unit ES_03, Section ES_03-5",EG51A,1,32-7.5 = -41y+7.5-47y-7.5,14:29.0,14:31.0,14:36.0,14:36.0,7,,7,0,0,1,1,[SkillRule: Consolidate vars with coeff; CLT],"207"
206465,LM96hW22T2,"Unit ES_07, Section ES_07-3",LIT67,2,-c*v+v*f = d*g-a*b,54:22.0,54:23.0,54:35.0,54:35.0,13,,13,0,0,4,1,[SkillRule: Extract to consolidate vars; {factor; factorb; factorc; factord}],"44"
207745,LM96hW22T2,"Unit ES_02, Section ES_02-4",EG34B,1,FinalAnswer,48:54.0,48:56.0,49:02.0,49:15.0,17,,17,0,0,1,2,perform-mult-sp~~combine-like-terms-whole-sp,"43~~30"
209794,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",BH1T20,1,XLabel,26:59.0,27:03.0,27:19.0,27:19.0,16,,16,0,0,4,1,Labelling the axes,"32"
210050,LM96hW22T2,"Unit ES_04, Section ES_04-2",EG40,15,-8-(-6) = -6-5y-(-6),39:39.0,39:40.0,39:49.0,40:01.0,22,,22,0,0,4,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]","90"
206468,LM96hW22T2,"Unit ES_04, Section ES_04-8",EG56,1,y-73.48+73.48 = -1.03352072+73.48,15:40.0,15:42.0,15:56.0,16:21.0,41,,41,0,1,4,3,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]~~[SkillRule: Consolidate vars, no coeff; CLT]","115~~228"
208004,LM96hW22T2,"Unit ES_02, Section ES_02-4",EG35B,2,FinalAnswer,49:23.0,49:25.0,49:32.0,49:49.0,21,,21,0,0,1,2,perform-mult-sp~~combine-like-terms-whole-sp,"44~~31"
211588,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-3",BH1T44,1,Point 1.2,37:35.0,37:56.0,,37:56.0,21,,21,0,0,1,0,Correctly placing points,"101"
204933,LM96hW22T2,"Unit ES_07, Section ES_07-1",LIT49,2,3n-w*n = w,46:24.0,46:26.0,46:40.0,46:40.0,16,,16,0,0,4,1,[SkillRule: Extract to consolidate vars; {factor; factorb; factorc; factord}],"11"
211589,LM96hW22T2,"Unit CTA1_02, Section CTA1_02-2",BH1T35C,1,R8C1,21:55.0,22:04.0,22:34.0,29:55.0,52.5,,52.5,0,2,4,2,Entering a given,"78"
212101,LM96hW22T2,"Unit ES_07, Section ES_07-1",LIT49,2,n*(3-w) = w,46:40.0,46:41.0,46:52.0,46:52.0,12,,12,0,0,4,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]","510"
205446,LM96hW22T2,"Unit ES_07, Section ES_07-3",LIT67,3,-c*v+v*f = d*g-a*b,16:46.0,16:47.0,16:59.0,16:59.0,13,,13,0,0,4,1,[SkillRule: Extract to consolidate vars; {factor; factorb; factorc; factord}],"45"
207238,LM96hW22T2,"Unit ES_01, Section ES_01-6",EG22,6,3+5 = x-5+5,28:18.0,28:20.0,28:26.0,28:26.0,8,,8,0,0,1,1,"[SkillRule: Consolidate vars, no coeff; CLT]","45"
207494,LM96hW22T2,"Unit ES_02, Section ES_02-9",EG44,10,1 = y,46:41.0,46:42.0,,46:42.0,1,,1,0,0,1,0,"[SkillRule: Done?; {doneleft; doneright; done no solution; Done No Solution, domain exception; Done No Solution, range exception; done infinite solutions}]","67"
206471,LM96hW22T2,"Unit ES_02, Section ES_02-10",EG44,13,FinalAnswer,42:12.0,42:13.0,42:23.0,44:41.0,37,,37,0,6,4,3,simplify-fractions-sp~~perform-mult-r-sp,"75~~36"
210311,LM96hW22T2,"Unit ES_02, Section ES_02-4",EG34A,2,FinalAnswer,49:59.0,50:02.0,50:08.0,50:24.0,18,,18,0,0,1,2,perform-mult-sp~~combine-like-terms-whole-sp,"45~~32"
206729,LM96hW22T2,"Unit ES_04, Section ES_04-10",EG57A,8,FinalAnswer,21:32.0,21:33.0,21:42.0,25:12.0,44,,44,0,0,4,7,simplify-fractions-sp~~combine-like-terms-sp~~perform-mult-sp~~perform-mult-r-sp,"183~~167~~77~~69"
207753,LM96hW22T2,"Unit ES_02, Section ES_02-6",EG40,8,FinalAnswer,23:11.0,23:13.0,23:18.0,26:26.0,45,,45,0,2,4,4,simplify-fractions-sp~~combine-like-terms-sp,"38~~43"
211593,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",BH1T20,1,Point 1.2,31:06.0,31:38.0,,31:38.0,32,,32,0,0,1,0,Correctly placing points,"66"
207754,LM96hW22T2,"Unit ES_07, Section ES_07-1",LIT47,2,a*y+b*y = n-m,47:21.0,47:23.0,47:34.0,47:34.0,13,,13,0,0,4,1,[SkillRule: Extract to consolidate vars; {factor; factorb; factorc; factord}],"12"
209802,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",BH1T20,1,Point 1.3,31:38.0,31:55.0,,32:43.0,65,,65,0,0,4,0,Correctly placing points,"67"
207755,LM96hW22T2,"Unit ES_04, Section ES_04-2",EG40,16,-3-1y-(-3) = -6-(-3),41:44.0,41:45.0,41:57.0,42:08.0,24,,24,0,0,4,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]","91"
212109,LM96hW22T2,"Unit CTA1_06, Section CTA1_06-2",BH1T20,1,Point 1.4,32:43.0,32:52.0,,32:52.0,9,,9,0,0,1,0,Correctly placing points,"68"
204942,LM96hW22T2,"Unit ES_07, Section ES_07-4",LIT62A,1,c*j+s*u-c*j = n*q-w*u-c*j,18:15.0,18:17.0,18:26.0,18:39.0,24,,24,0,0,4,3,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]~~[SkillRule: Consolidate vars with coeff; CLT]","169~~385"
206222,LM96hW22T2,"Unit CTA1_02, Section CTA1_02-2",BH1T35C,1,XLabel,25:15.0,25:26.0,25:43.0,25:43.0,28,,28,0,0,4,1,Labelling the axes,"5"
204943,LM96hW22T2,"Unit CTA1_04, Section CTA1_04-3",BH1T41,1,R7C1,41:25.0,41:26.0,42:07.0,42:07.0,13,,13,0,0,4,1,"Using small numbers~~Find X, positive slope~~Using difficult numbers","116~~15~~41"
206991,LM96hW22T2,"Unit CTA1_02, Section CTA1_02-2",BH1T35C,1,YLabel,25:43.0,25:45.0,25:57.0,25:57.0,14,,14,0,0,4,1,Labelling the axes,"6"
210063,LM96hW22T2,"Unit ES_02, Section ES_02-8",EG41,2,y = 24,37:15.0,37:17.0,,37:17.0,2,,2,0,0,1,0,"[SkillRule: Done?; {doneleft; doneright; done no solution; Done No Solution, domain exception; Done No Solution, range exception; done infinite solutions}]","49"
211599,LM96hW22T2,"Unit ES_04, Section ES_04-8",EG56,3,87.92/-71.59-41.62 = x+41.62-41.62,33:36.0,33:41.0,34:29.0,34:48.0,72,,72,0,1,4,3,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]","117"
206480,LM96hW22T2,"Unit ES_07, Section ES_07-2",LIT50A,1,m*k-n*m = g*s,48:25.0,48:34.0,48:42.0,48:42.0,17,,17,0,0,4,1,[SkillRule: Extract to consolidate vars; {factor; factorb; factorc; factord}],"13"
204948,LM96hW22T2,"Unit ES_02, Section ES_02-4",EG35B,4,FinalAnswer,51:45.0,51:47.0,51:53.0,52:03.0,15,,15,0,0,1,2,perform-mult-sp~~combine-like-terms-whole-sp,"48~~35"
204949,LM96hW22T2,"Unit CTA1_02, Section CTA1_02-2",BH1T35C,1,Point 1.2,28:05.0,28:19.0,,28:19.0,14,,14,0,0,1,0,Correctly placing points,"11"
209814,LM96hW22T2,"Unit CTA1_02, Section CTA1_02-2",BH1T35C,1,Point 1.3,28:19.0,28:34.0,,28:34.0,15,,15,0,0,1,0,Correctly placing points,"12"
206487,LM96hW22T2,"Unit ES_04, Section ES_04-3",EG54,2,y = -47/8,45:32.0,45:33.0,,45:33.0,1,,1,0,0,1,0,"[SkillRule: Done?; {doneleft; doneright; done no solution; Done No Solution, domain exception; Done No Solution, range exception; done infinite solutions}]","90"
204953,LM96hW22T2,"Unit ES_02, Section ES_02-5",EG40,2,-8-6y = 9,53:49.0,53:54.0,54:13.0,54:13.0,24,,24,0,0,4,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: ax+b=c, negative; ax+b=c, negative]","56~~10"
